ID;Self Check-In;Smartlock;Air conditioning;Elevator in building;Essentials;Internet;Heating;Pets allowed;Smoking allowed;Pool;TV;Kitchen;Gym
1765529;False;False;False;False;True;True;True;True;True;False;True;True;False
6342874;False;False;True;False;True;True;True;False;False;False;False;True;False
15156671;False;False;True;True;True;False;True;False;False;False;True;True;False
17545517;False;False;True;True;True;False;True;False;False;False;True;True;False
14245640;False;False;True;True;True;False;True;False;False;False;True;True;False
10138001;False;False;True;False;False;True;True;False;False;False;True;True;False
8529208;False;False;False;True;False;False;True;False;True;False;False;True;False
1942493;False;False;False;True;False;True;True;False;False;False;True;True;False
17409731;False;False;True;False;True;False;True;False;False;False;True;True;False
6434799;False;False;True;False;True;False;True;False;False;False;True;True;False
5054632;False;False;True;True;True;True;True;False;False;False;True;True;False
9001305;False;False;False;False;True;False;True;False;True;False;False;True;False
16058837;False;False;True;True;True;False;True;True;False;False;True;True;False
17674109;False;False;True;True;True;True;True;False;False;False;True;True;False
6598972;False;False;False;False;True;True;True;True;False;False;True;True;False
3861023;False;False;False;False;False;True;True;False;True;False;False;True;False
9020999;False;False;False;False;True;True;True;False;False;False;False;True;False
11630593;False;False;True;True;True;True;True;False;False;False;True;True;False
16270115;False;False;False;False;True;False;True;False;False;False;False;True;False
5252785;False;False;True;True;True;True;True;False;False;False;True;True;False
16307602;False;False;True;True;True;True;True;False;False;False;True;True;False
13409702;False;False;True;True;True;True;True;False;False;False;True;True;False
12195116;False;False;True;True;True;True;True;False;False;False;True;True;False
3974617;False;False;True;False;True;True;True;False;False;False;True;True;False
4924944;False;False;True;True;True;True;True;False;False;False;True;True;False
5690515;False;False;True;False;True;True;True;False;False;False;False;True;False
6721667;False;False;False;False;False;True;True;False;False;False;True;True;False
14803932;False;False;True;False;True;True;True;False;True;False;False;True;False
7830063;False;False;False;True;True;True;True;False;False;False;True;True;False
6617552;False;False;False;False;True;False;True;True;False;False;True;True;False
15478451;False;False;True;True;True;False;True;False;True;False;True;True;False
3238612;False;False;True;True;True;True;True;True;False;False;True;True;False
11890982;False;False;True;True;True;True;True;False;True;False;True;True;False
12222300;False;False;True;True;True;True;True;False;False;False;True;True;False
17155326;False;False;True;True;True;True;True;True;False;False;True;True;False
409534;False;False;False;True;False;True;True;False;False;False;True;True;False
17354958;False;False;True;True;True;True;True;False;False;False;True;True;False
5778524;False;False;False;True;True;True;True;False;False;False;True;True;False
1296727;False;False;False;True;True;True;True;False;False;False;True;True;False
7855175;False;False;True;True;True;True;True;False;False;False;True;True;False
8519462;False;False;False;True;True;True;True;False;True;False;True;True;False
17731382;False;False;False;False;False;False;True;False;False;False;False;True;False
11144739;False;False;True;True;True;False;True;False;False;False;True;True;False
823321;False;False;True;True;True;False;True;False;False;False;True;True;False
1675910;False;False;True;True;True;False;True;False;False;False;True;True;False
15637914;False;False;True;True;True;True;True;False;False;False;True;True;False
11799435;False;False;False;False;True;True;True;False;False;False;True;True;False
10532263;False;False;False;False;True;True;True;True;False;False;True;True;False
14667406;False;False;False;False;True;False;True;False;False;False;True;True;False
14275742;False;False;True;False;True;True;True;True;False;False;True;True;False
14771127;False;False;False;False;True;False;True;False;False;False;False;True;False
12542712;False;False;False;True;True;False;True;False;False;False;False;True;False
13217416;False;False;True;False;True;True;True;True;False;False;True;True;False
17260485;False;False;True;True;True;False;True;False;False;False;True;True;False
17107343;False;False;True;False;False;False;True;False;False;False;True;True;False
5705050;False;False;True;True;True;True;True;False;False;False;True;True;False
4548283;False;False;True;True;True;True;True;False;False;False;False;True;False
256004;False;False;True;False;True;False;True;False;False;False;True;True;False
730347;False;False;True;True;False;True;True;False;False;False;True;True;False
5263967;False;False;False;False;True;False;False;False;True;False;True;True;False
762701;False;False;True;True;True;True;True;False;False;False;True;True;False
15520938;False;False;False;True;False;True;True;False;False;False;False;True;False
283862;False;False;True;True;False;True;True;True;True;False;True;True;False
12178970;False;False;True;True;True;True;True;False;False;False;True;True;False
3430791;False;False;False;True;True;False;True;False;False;False;False;True;False
10681179;False;False;False;True;False;False;False;False;False;False;True;True;False
3402179;False;False;True;False;True;True;True;False;False;False;True;True;False
14446875;False;False;True;False;True;False;True;False;False;False;True;True;False
7110196;False;False;True;True;True;True;True;False;False;False;False;True;False
18049053;False;False;False;True;False;False;False;False;False;False;False;True;False
943200;False;False;False;False;False;True;True;False;False;False;True;True;False
8531261;False;False;False;True;False;False;True;False;True;False;False;True;False
17745823;False;False;False;False;True;False;False;False;False;False;False;True;False
17155304;False;False;True;True;True;True;True;False;False;False;True;True;False
8108997;False;False;True;True;True;True;True;False;False;False;False;True;False
2143961;False;False;True;True;False;True;True;False;False;False;False;False;False
6370394;False;False;False;True;False;False;True;False;False;False;False;True;False
6859839;False;False;True;True;True;True;True;True;False;False;True;True;False
3681786;False;False;True;True;False;False;True;True;False;False;True;True;False
11841192;False;False;True;True;True;False;True;False;False;False;True;True;False
336869;False;False;True;True;True;False;True;False;True;False;False;False;False
594298;False;False;True;False;True;True;True;False;False;False;True;True;False
1038867;False;False;True;True;True;True;True;False;False;False;True;True;False
9230099;False;False;True;True;True;True;True;False;False;False;True;True;False
7571127;False;False;True;True;True;False;True;False;False;False;True;True;False
10913431;False;False;False;True;True;False;False;False;False;False;True;False;False
8061581;False;False;True;True;True;True;True;False;True;False;True;True;False
13627260;False;False;False;True;True;False;False;False;False;False;False;True;False
2495675;False;False;False;False;False;True;True;False;False;False;True;True;False
13537022;False;False;True;True;True;False;True;False;False;False;True;True;False
6885070;False;False;True;False;False;False;True;False;False;False;False;True;False
11815109;False;False;True;False;True;True;True;False;False;False;True;True;False
7343758;False;False;True;True;True;True;True;False;True;False;True;True;False
16443903;False;False;True;True;True;True;True;False;False;False;True;True;False
6980797;False;False;False;True;True;True;True;True;True;False;True;True;False
12304335;False;False;True;False;True;False;True;False;True;False;True;True;False
994391;False;False;False;False;True;True;False;False;False;False;True;True;False
7017678;False;False;True;True;True;True;True;False;False;False;True;True;False
5604276;False;False;True;True;True;True;True;True;True;False;True;True;False
7201153;False;False;False;True;True;True;True;False;False;False;True;True;False
917586;False;False;True;False;False;False;True;False;False;False;False;False;False
9074410;False;False;True;True;True;False;True;False;False;False;True;True;False
586484;False;False;True;False;True;True;True;True;False;False;True;True;False
8126314;False;False;False;False;True;False;False;True;True;False;True;True;False
3360988;False;False;True;True;True;True;True;False;False;False;True;False;False
16059695;False;False;False;True;True;True;True;False;False;False;False;True;False
962975;False;False;False;True;True;False;True;False;False;False;True;True;False
5571204;False;False;True;False;True;True;True;False;False;False;True;True;False
5776887;False;False;True;True;True;True;True;False;False;False;True;True;False
8896741;False;False;False;True;True;True;True;False;False;False;False;True;False
7406773;False;False;False;True;True;True;True;False;False;True;False;True;False
11916120;False;False;True;True;True;False;True;False;True;False;False;True;False
15105570;False;False;False;False;True;False;True;False;False;False;False;True;False
659887;False;False;True;True;True;True;True;False;False;True;True;True;False
12357602;False;False;True;True;True;True;True;False;False;False;True;True;False
14742344;False;False;True;True;True;False;True;False;False;False;True;True;False
17139644;False;False;True;True;True;True;True;False;False;True;False;False;True
9589752;False;False;False;True;True;True;False;True;True;False;False;True;True
17811060;False;False;True;True;True;True;True;False;False;False;True;True;False
6720967;False;False;False;True;True;True;False;False;True;False;False;True;False
9287576;False;False;True;True;True;True;True;False;False;False;True;True;False
13213701;False;False;False;True;True;False;True;False;False;False;True;True;False
17296243;False;False;False;True;True;True;True;False;True;False;True;True;False
9379902;False;False;True;True;True;True;True;False;False;False;True;True;False
11440337;False;False;False;True;True;True;True;False;False;False;True;True;False
9295135;False;False;True;True;True;True;True;False;False;False;True;True;False
10063740;False;False;True;False;False;False;True;True;False;False;True;True;False
10063741;False;False;True;False;False;False;True;True;False;False;True;True;False
12690132;False;False;False;True;True;True;True;False;False;False;False;False;False
14588129;False;False;False;True;True;True;True;False;False;False;True;True;False
17259719;False;False;True;True;True;False;True;False;False;False;True;True;False
16910523;False;False;True;False;True;False;True;False;False;False;True;True;False
15298033;False;False;True;True;True;False;True;False;False;False;True;True;False
16746286;False;False;False;False;False;False;False;False;False;False;False;False;False
8825666;False;False;True;True;True;True;True;False;True;False;True;True;False
10115291;False;False;True;True;True;False;True;False;False;False;True;True;False
12979656;False;False;True;False;True;False;True;False;False;False;True;False;False
10442917;False;False;True;True;True;False;True;False;False;False;True;True;False
3477490;False;False;True;True;True;False;True;False;False;False;True;True;False
4031534;False;False;False;True;True;True;True;False;False;False;True;True;False
4969825;False;False;True;False;True;False;False;False;False;False;True;True;False
17586033;False;False;False;False;True;False;True;False;True;False;True;True;False
16388332;False;False;True;True;True;True;True;False;False;False;True;True;False
9236168;False;False;True;True;True;False;True;False;True;False;False;True;False
15962408;False;False;True;True;True;True;True;False;False;False;True;True;False
1014363;False;False;False;True;False;True;True;False;False;True;True;True;True
2731726;False;False;True;True;True;False;True;False;False;False;True;True;False
645934;False;False;True;True;False;True;True;False;False;False;True;True;False
11524307;False;False;True;True;True;True;True;True;False;False;True;True;False
14865715;False;False;False;False;True;False;True;False;False;False;True;False;False
1471688;False;False;True;True;False;True;True;False;False;False;True;True;False
5155124;False;False;True;True;True;True;True;False;False;False;True;True;False
17003123;False;False;True;True;True;False;True;False;False;False;True;True;False
618576;False;False;False;False;True;True;True;False;False;False;True;True;False
17950515;False;False;False;False;False;False;True;False;False;False;True;True;False
9588507;False;False;False;False;True;True;True;False;False;False;True;True;False
12867405;False;False;False;True;True;False;True;False;False;False;True;True;False
3121641;False;False;False;True;True;True;False;False;False;False;False;True;False
11946007;False;False;False;True;True;False;True;False;False;False;True;True;False
17647524;False;False;False;True;True;False;True;False;False;False;True;True;False
14402318;False;False;True;True;True;False;True;False;False;False;True;True;False
4047408;False;False;True;False;True;True;True;True;False;False;True;True;False
14736236;False;False;True;True;True;True;True;False;False;False;True;True;False
9910427;False;False;False;False;True;True;True;False;False;False;True;True;False
8549390;False;False;True;False;True;True;True;False;False;False;True;True;False
7944151;False;False;True;True;True;True;True;False;False;False;True;True;False
8215981;False;False;True;True;True;True;True;True;False;False;True;True;False
13871966;False;False;True;True;True;True;True;False;True;False;True;True;False
2895896;False;False;True;False;True;True;True;False;False;False;True;True;False
10904024;False;False;False;True;True;True;True;False;True;False;False;True;False
17093985;False;False;True;False;True;False;True;False;False;False;True;True;False
6890860;False;False;True;True;True;False;False;False;False;False;True;True;False
16951413;False;False;False;False;True;False;True;False;False;False;False;True;False
13605005;False;False;False;True;True;True;True;False;False;False;True;True;False
14620305;False;False;True;False;True;True;True;False;False;False;True;True;False
12694693;False;False;False;False;False;False;True;False;True;False;True;True;False
15840281;False;False;False;False;False;False;True;True;True;False;True;True;False
3813529;False;False;False;False;True;True;True;False;False;False;False;True;False
5548216;False;False;False;False;True;True;False;True;False;False;True;True;False
15080341;False;False;True;True;True;True;True;False;True;False;True;True;False
16230024;False;False;False;True;True;False;True;False;False;False;True;True;False
8051359;False;False;False;False;True;True;True;False;False;False;True;True;False
15864613;False;False;True;False;True;True;True;True;False;False;True;True;False
3476560;False;False;False;False;True;True;True;False;False;False;True;True;False
14199893;False;False;True;True;True;False;True;False;False;False;True;True;False
15402634;False;False;True;False;True;True;True;False;False;False;True;True;False
656520;False;False;True;True;True;True;True;False;False;False;True;True;True
13222284;False;False;True;True;True;True;True;False;False;False;True;True;False
646943;False;False;False;True;False;True;True;False;False;False;True;True;False
15521417;False;False;True;True;True;True;True;True;False;False;True;True;False
14852553;False;False;False;False;True;False;True;False;False;False;False;True;False
18085722;False;False;False;False;True;True;True;False;True;False;True;True;False
16515248;False;False;True;True;True;True;True;True;False;False;True;True;False
11665588;False;False;False;False;True;True;False;False;True;False;False;True;False
15736028;False;False;True;False;True;False;True;False;False;False;False;True;False
17716874;False;False;False;False;True;False;False;False;False;False;False;False;False
11608880;False;False;True;False;True;True;True;True;True;False;True;True;False
1128626;False;False;True;False;True;True;True;False;False;False;True;True;False
6410739;False;False;False;False;True;True;True;False;False;False;True;True;False
927754;False;False;True;False;True;True;True;True;True;False;True;True;False
16432261;False;False;True;False;True;True;True;True;False;False;True;True;False
15121643;False;False;False;False;False;True;True;False;True;False;True;True;False
12100389;False;False;True;True;False;False;True;False;False;False;False;True;False
15487938;False;False;False;True;True;False;True;False;False;False;True;True;False
13938008;False;False;False;False;True;False;False;True;True;False;True;True;False
17250620;False;False;False;False;True;False;False;False;False;False;True;True;False
6925889;False;False;True;False;True;True;True;False;False;False;True;True;False
13126049;False;False;True;False;True;False;True;False;True;False;True;True;False
13688121;False;False;True;False;True;False;True;False;False;False;True;True;False
11881007;False;False;True;False;True;True;True;False;True;False;True;True;False
11132301;False;False;False;False;True;True;True;False;True;False;True;True;False
15551352;False;False;True;False;True;False;True;True;False;False;True;True;False
16597156;False;False;True;False;True;False;True;False;False;False;True;True;False
1716687;False;False;False;False;True;True;True;False;False;False;False;True;False
15607572;False;False;True;True;True;True;True;False;False;False;True;False;False
754678;False;False;False;False;True;True;True;True;True;False;True;True;False
14909549;False;False;True;True;True;True;True;False;False;False;True;True;False
17619262;False;False;True;True;True;False;True;False;True;False;False;True;False
8949502;False;False;True;True;True;True;True;False;False;False;True;True;False
7908267;False;False;True;False;True;True;True;False;False;False;True;True;False
15179188;False;False;False;True;True;True;True;False;False;False;True;True;False
2091802;False;False;False;True;True;True;True;False;False;False;True;True;False
18082835;False;False;False;False;False;False;True;False;False;False;True;True;False
3527783;False;False;False;False;True;False;True;False;False;False;True;True;False
13630804;False;False;True;False;True;True;True;False;False;False;True;True;False
4029657;False;False;False;False;False;False;True;False;False;False;False;True;False
16645339;False;False;False;False;True;True;True;False;True;False;True;True;False
8255449;False;False;False;False;True;False;False;False;False;False;False;True;False
16316869;False;False;False;False;False;False;False;False;False;False;False;False;False
10188977;False;False;False;False;True;True;True;False;False;False;True;True;False
17175467;False;False;False;False;True;True;True;False;False;False;True;True;False
13002991;False;False;True;False;True;False;True;True;False;False;True;True;False
3860278;False;False;False;True;False;False;True;False;True;False;False;True;False
14209238;False;False;False;False;True;False;True;False;True;False;False;True;False
11688399;False;False;True;True;True;True;True;False;False;False;True;True;False
16568107;False;False;True;False;True;True;True;False;True;False;True;True;False
9839053;False;False;False;False;True;False;True;False;False;False;True;True;False
9456855;False;False;True;False;True;True;True;True;True;False;True;True;False
16074375;False;False;True;False;True;False;True;False;False;False;True;True;False
4507525;False;False;True;False;True;True;True;False;False;False;True;True;False
15744855;False;False;False;False;True;True;True;False;False;False;True;True;False
8536053;False;False;True;True;True;True;True;False;False;False;True;True;False
4705006;False;False;False;False;True;True;True;False;False;False;True;True;False
15005806;False;False;True;True;True;True;True;False;False;False;True;True;False
5696371;False;False;True;True;True;True;True;True;False;False;True;True;False
4153573;False;False;True;False;True;True;True;False;False;False;True;True;False
14097549;True;True;True;True;True;True;True;False;False;False;True;True;False
17933402;False;False;False;True;False;False;False;False;False;False;True;True;False
17526866;False;False;False;False;True;True;True;False;True;False;True;True;False
10845377;False;False;True;True;True;False;True;False;False;False;True;True;False
102091;False;False;True;True;True;True;True;False;False;False;True;True;False
13779746;False;False;True;True;True;True;True;False;False;False;True;True;False
12884283;False;False;True;True;True;False;True;False;False;False;False;True;False
1868042;False;False;True;True;True;True;True;False;False;False;True;True;False
6990525;False;False;False;True;True;True;True;False;False;False;True;True;False
8775070;False;False;False;False;True;True;True;False;False;False;True;True;False
15356561;False;False;True;True;False;False;True;False;True;False;True;True;False
7010582;False;False;False;True;True;False;True;False;False;False;False;True;False
7646631;False;False;False;True;True;False;False;True;True;False;False;True;False
6772668;False;False;False;False;False;False;False;False;False;False;False;True;False
15922797;False;False;True;True;True;False;True;False;False;False;True;True;False
4374469;False;False;True;True;True;False;True;False;False;False;True;True;False
13153495;False;False;False;True;True;False;True;False;False;False;True;True;False
9714249;False;False;False;False;False;True;False;False;False;False;True;True;False
15386850;False;False;False;True;True;False;True;False;False;False;True;True;False
13880255;False;False;True;True;True;False;True;False;False;False;True;True;False
5895578;False;False;True;True;True;True;True;False;False;False;True;True;False
7091166;False;False;False;True;True;True;True;False;True;False;True;True;False
6287069;False;False;False;False;True;False;True;True;False;False;False;True;False
14551525;False;False;True;False;True;True;True;False;False;False;False;True;False
17744508;False;False;False;False;True;False;True;False;True;False;True;True;False
15968587;False;False;True;True;True;False;True;False;False;False;True;True;False
14911737;False;False;True;True;True;False;True;False;False;False;False;True;False
12080427;False;False;True;True;True;True;True;False;False;False;True;True;False
7190795;False;False;False;True;True;False;False;False;False;False;False;False;False
888289;False;False;True;False;True;True;True;False;False;False;False;True;False
921173;False;False;False;True;False;False;True;False;True;False;True;True;False
12032976;False;False;True;True;True;True;True;False;False;False;True;True;False
6742095;False;False;True;True;True;False;True;False;False;False;False;True;False
16907849;False;False;True;True;True;False;True;False;False;False;True;True;False
13357233;True;False;False;False;False;True;True;False;False;False;False;True;False
7689476;False;False;False;False;True;False;True;True;False;False;False;True;False
16367758;False;False;False;False;True;False;False;False;True;False;False;True;False
17803784;False;False;True;True;True;True;True;False;False;False;True;True;False
13543664;False;False;False;True;False;True;True;False;False;False;True;True;False
14264405;False;False;False;True;True;True;True;False;False;False;True;True;False
11117931;False;False;False;True;True;False;True;False;False;False;False;True;False
17933443;False;False;False;False;True;False;True;False;False;False;True;True;False
7932927;False;False;False;False;True;False;False;False;False;False;True;True;False
11077428;False;False;True;False;True;False;True;True;True;False;True;True;False
8814854;False;False;False;True;True;True;True;False;False;False;True;True;False
17519734;True;False;True;True;True;True;True;False;False;False;True;True;False
11995217;False;False;True;True;True;False;True;False;False;False;True;True;False
18086900;False;False;False;True;False;False;True;False;False;False;True;True;False
14514754;False;False;False;True;True;True;True;False;False;False;True;True;False
17398411;False;False;True;True;True;True;True;True;False;False;True;True;False
9206552;False;False;True;True;True;True;True;False;False;False;True;True;False
8551651;False;False;False;True;True;True;True;True;True;False;False;True;False
11854522;False;False;False;True;True;True;True;False;False;False;True;True;False
2711470;False;False;False;False;True;False;False;False;False;False;False;False;False
7692443;False;False;False;True;False;True;False;False;False;False;True;True;False
6151719;False;False;False;False;True;True;True;False;False;False;True;True;False
13850986;False;False;False;True;True;False;False;False;True;False;False;True;False
14601715;False;False;False;False;True;True;True;False;False;False;True;True;False
13944536;False;False;True;True;True;True;True;False;False;False;True;True;False
6616129;False;False;True;True;True;False;True;False;False;False;True;True;False
14145594;False;False;False;False;True;True;True;False;False;False;True;True;False
2984815;False;False;False;True;True;True;True;True;True;False;True;True;False
887754;False;False;False;False;False;True;True;False;False;False;True;True;False
16044342;False;False;True;True;True;False;True;True;True;False;True;True;False
15120596;False;False;True;True;True;False;True;False;False;False;False;False;False
16447032;False;False;False;False;False;False;True;False;True;False;True;True;False
6336716;False;False;True;False;True;False;False;False;False;False;True;True;False
15667574;False;False;False;False;True;False;True;False;False;False;False;True;False
817734;False;False;False;True;True;True;True;False;False;False;True;True;False
5132570;False;False;True;True;True;True;True;False;False;False;True;True;False
15152716;False;False;True;True;True;True;True;False;False;False;True;True;False
4224519;False;False;True;True;True;True;True;True;True;False;True;True;False
10419747;False;False;True;True;True;True;True;False;True;False;True;True;False
18095441;False;False;False;False;True;False;True;False;True;False;False;True;False
9773037;False;False;True;True;True;True;True;False;True;True;True;True;False
10607629;False;False;False;False;True;True;True;False;False;False;True;True;False
13945713;False;False;True;True;True;False;True;True;False;False;True;True;False
17150672;False;False;True;True;True;True;True;True;True;False;True;True;False
17540293;False;False;True;True;True;False;True;False;False;False;True;True;False
15938319;False;False;True;True;True;True;True;False;True;False;True;True;False
17471955;False;False;False;True;True;True;True;False;False;False;True;True;False
12819874;False;False;True;True;True;True;True;False;False;False;True;True;False
16545759;False;False;False;True;True;False;True;False;False;False;True;True;False
5930274;False;False;False;True;True;True;True;False;False;False;False;True;False
9986394;False;False;True;True;True;True;True;False;False;False;True;True;False
537926;False;False;True;True;True;False;True;True;True;False;True;True;False
17262067;False;False;True;False;True;False;False;False;False;False;True;True;False
13408642;False;False;False;False;True;False;True;True;False;False;False;True;False
15763726;False;False;True;True;True;False;True;False;False;False;False;True;False
17710096;False;False;False;False;True;False;True;False;False;False;True;True;False
14367286;False;False;True;True;True;True;True;False;False;False;True;True;False
13931847;False;False;False;True;True;True;True;False;False;False;True;True;False
9430830;False;False;True;True;False;False;True;False;False;False;True;False;False
5515561;False;False;False;True;True;True;True;False;True;False;True;True;False
15838602;False;False;True;True;False;True;True;True;True;False;False;True;False
4274515;False;False;True;False;True;True;True;False;False;False;True;True;False
10670494;False;False;True;True;True;False;True;False;False;False;False;True;False
9384541;False;False;True;True;True;False;True;True;True;False;True;True;False
12605100;False;False;False;True;True;True;True;True;False;False;True;True;False
2779847;False;False;True;True;True;True;True;False;True;True;True;True;False
15373245;False;False;False;False;True;True;False;False;False;False;True;True;False
13340851;False;False;True;True;True;False;True;True;False;False;True;True;False
17467407;True;False;True;True;True;False;True;False;False;True;True;True;False
3173604;False;False;False;True;True;True;True;False;True;False;True;True;False
17620194;False;False;True;False;False;False;True;False;False;False;True;True;False
17543593;False;False;True;True;True;True;True;False;False;False;True;True;False
10377809;False;False;True;True;True;True;True;False;False;False;True;True;False
12510206;False;False;True;False;True;True;True;False;True;False;True;True;False
14225032;False;False;False;False;False;False;False;False;False;False;True;True;False
10052073;False;False;True;True;True;True;True;False;False;True;True;True;False
1787569;False;False;True;False;True;True;True;False;False;False;True;True;False
10667186;False;False;True;False;True;True;True;False;True;False;True;True;False
15832933;False;False;True;True;True;False;True;False;False;False;True;True;False
4698324;False;False;True;True;True;True;True;False;True;False;True;True;False
17999243;False;False;True;True;True;True;True;False;False;False;True;True;False
15765289;False;False;False;False;False;False;True;False;False;False;True;True;False
12247549;False;False;True;True;True;False;False;False;False;True;True;True;False
14276011;False;False;False;False;True;False;True;False;False;True;True;True;False
15091443;False;False;False;False;True;False;True;False;True;False;False;False;False
17878267;False;False;False;False;True;False;True;True;False;True;False;True;False
17621531;False;False;True;True;True;False;True;False;False;False;True;True;False
13001109;False;False;True;False;False;False;True;False;False;False;True;True;False
4437209;True;False;True;True;True;True;True;True;False;True;True;True;True
11112633;False;False;False;True;True;True;True;False;True;False;True;True;False
1733362;False;False;False;True;True;True;True;True;False;False;False;True;False
17019517;False;False;True;True;True;True;True;False;False;False;True;True;False
16035860;False;False;True;True;True;True;True;False;False;False;True;True;False
6595841;False;False;False;True;True;True;True;False;False;False;True;True;False
3449770;False;False;True;True;True;True;False;False;False;False;False;False;False
870153;False;False;False;False;False;False;False;False;False;False;False;False;False
9446140;False;False;False;False;True;False;True;False;True;False;False;True;False
17133444;False;False;True;True;True;False;True;True;False;False;True;True;False
4175118;False;False;True;True;False;True;True;False;False;False;False;True;False
11275057;False;False;False;False;True;True;True;False;False;False;True;True;False
13203549;False;False;False;True;True;True;True;False;False;True;True;True;False
6412588;False;False;False;True;True;True;True;False;True;False;True;True;False
1075230;False;False;True;True;False;False;True;False;False;False;True;True;False
6469256;False;False;False;True;True;True;True;False;True;False;True;True;False
1214008;False;False;False;False;False;True;True;False;False;False;True;True;False
17380851;False;False;False;True;True;False;True;False;False;False;True;True;False
17716790;False;False;False;False;True;False;True;False;False;False;False;True;False
16478640;False;False;False;True;True;False;True;False;False;False;True;True;False
15711041;False;False;True;True;True;False;True;False;False;False;False;True;False
17378632;False;False;False;False;False;False;True;False;False;False;False;True;False
17011960;False;False;False;True;True;False;True;True;True;False;False;True;False
14497440;False;False;True;True;True;True;True;False;True;False;True;True;False
5787650;False;False;False;True;True;True;True;True;True;False;True;True;False
10964822;False;False;True;True;True;True;True;False;False;False;True;True;False
6753658;False;False;False;False;True;False;True;False;False;False;True;True;False
10497234;False;False;False;False;True;True;True;False;True;False;True;True;False
13392463;False;False;False;False;True;False;False;False;False;False;False;True;False
15705717;False;False;True;False;True;True;True;True;False;False;False;True;False
18098411;False;False;True;False;False;False;True;False;True;False;True;True;False
16277866;False;False;True;True;True;True;True;True;False;True;True;True;False
14724950;False;False;True;True;True;True;True;False;False;False;True;True;False
5528995;False;False;True;True;True;False;True;False;False;False;True;True;False
15657388;False;False;True;True;True;True;True;False;True;False;True;True;False
7926723;False;False;True;True;True;True;True;False;False;False;False;True;False
13950156;False;False;True;True;True;False;True;False;False;False;False;True;False
3341678;False;False;False;True;True;False;True;True;True;False;False;True;False
16545243;False;False;True;True;True;False;True;True;False;False;True;True;False
16542972;False;False;True;False;True;True;True;False;False;False;True;True;False
9789996;False;False;False;False;True;False;True;False;False;False;False;True;False
14347695;False;False;False;True;True;True;True;True;True;False;False;True;False
17459678;False;False;False;True;True;False;True;False;False;False;True;True;False
1287567;False;False;True;False;True;True;True;False;False;False;True;True;False
9463116;False;False;False;False;True;True;True;False;False;False;True;True;False
4879291;False;False;True;True;True;True;True;True;True;False;True;True;False
5998378;False;False;False;True;True;True;True;False;True;False;False;True;False
14622065;False;False;False;False;True;False;True;False;False;False;True;True;False
3757935;False;False;False;False;True;True;True;False;False;False;False;True;False
11504109;False;False;False;True;True;False;False;False;True;False;True;True;False
15210164;False;False;True;False;True;True;True;False;False;False;True;True;False
16803639;False;False;False;True;False;False;True;False;True;False;False;True;False
10207661;False;False;False;False;False;False;False;False;False;False;False;False;False
5626505;False;False;True;False;True;True;True;False;False;False;True;True;False
17835304;False;False;False;False;True;False;False;True;True;False;False;False;False
14688165;False;False;False;False;True;False;False;False;True;False;True;True;False
13390324;False;False;False;True;True;False;False;True;True;False;False;True;False
15592161;False;False;True;False;True;True;True;False;False;False;False;True;False
6558301;False;False;False;False;True;True;True;False;False;False;False;True;False
10311386;False;False;True;False;True;False;True;False;True;False;False;True;False
12121805;False;False;True;True;True;False;True;True;True;False;False;False;False
11080873;False;False;False;False;True;True;True;False;False;False;True;True;False
1250084;False;False;True;True;False;True;True;False;False;False;False;True;False
7441347;False;False;False;True;True;False;True;False;False;True;True;True;False
15851512;False;False;False;True;True;True;True;False;False;False;True;True;False
8514837;False;False;True;True;True;True;True;True;True;False;False;False;False
4972573;False;False;False;False;True;True;True;False;True;False;True;True;False
4946553;False;False;False;True;True;True;True;False;True;False;False;True;False
12128522;False;False;True;True;True;False;True;False;False;False;True;True;False
13608493;False;False;True;True;True;True;True;False;False;True;True;True;False
15822767;False;False;True;True;True;False;True;True;False;True;True;True;False
14705636;True;False;True;True;True;False;True;True;False;True;True;True;False
12824817;False;False;True;True;False;True;True;True;True;False;True;True;True
17469186;False;False;False;False;False;False;False;False;False;False;False;False;False
14346532;False;False;True;True;True;True;True;False;False;True;True;True;True
4963162;False;False;False;False;True;True;True;False;False;True;False;True;False
17947501;False;False;False;True;True;True;True;False;False;False;True;True;False
6617398;False;False;True;False;True;True;True;False;True;False;True;True;False
16013190;False;False;False;False;True;False;True;False;False;False;True;True;False
12588488;False;False;True;True;True;True;True;False;False;True;True;True;True
9470252;False;False;True;False;False;False;False;False;False;True;True;True;False
12818250;False;False;True;True;True;False;True;False;False;True;True;True;False
14776198;False;False;True;True;True;False;True;False;True;False;False;True;False
17923136;False;False;True;True;True;False;True;False;False;False;True;True;False
17729038;False;False;True;False;True;True;True;False;True;False;True;True;False
4627570;False;False;True;False;True;True;True;False;False;True;True;True;False
16728168;False;False;False;True;True;False;True;False;False;False;False;False;False
14845645;False;False;False;False;False;False;False;False;False;False;False;False;False
9667317;False;False;True;True;True;False;True;False;False;False;False;False;False
9667372;False;False;True;True;True;True;True;False;False;False;True;True;False
12826977;False;False;False;False;True;False;True;False;False;False;False;True;False
6124816;False;False;True;True;True;True;True;False;False;False;True;True;False
15482824;False;False;False;False;True;True;True;False;True;False;True;True;False
16361789;False;False;True;True;True;True;True;False;False;False;True;True;False
5438029;False;False;True;True;True;True;True;False;False;False;True;True;False
4195662;False;False;True;True;True;True;True;False;False;False;True;True;False
4692452;False;False;True;False;True;True;True;False;False;False;True;True;False
